Hu_0,Hu_1,Hu_2,Hu_3,Hu_4,Hu_5,Hu_6,label
0.15196809225338112,-0.5566664498255188,-0.5393306033914055,-0.5795111427303694,-0.11098606408065625,0.45653115382703985,0.01855768499849088,0
1.4957744533598945,-0.3122273128294868,-0.5403496844161073,-0.5919299246228387,-0.11099545586200085,0.45519396423823383,0.018503154557900015,0
1.5038462396702852,-0.3001169603643323,-0.5387674701564563,-0.5535114514764772,-0.11118514682076666,0.47229155544479556,0.018387007487513075,0
1.4633034397758782,-0.2717913409858958,-0.5353569725461103,-0.5351748867684148,-0.11093239793137968,0.4589522290759914,0.017890483023026708,0
1.546834845908465,-0.3126563731065063,-0.5336930635818536,-0.590850006961382,-0.11101750895714887,0.45720362561207073,0.018486847009160104,0
1.5100194390563741,-0.49834257486471323,-0.538083830536455,-0.5619796113333121,-0.11083632117532916,0.46294619133904097,0.01840513955491413,0
1.4812043635296834,-0.42962110584775975,-0.5319048261829087,-0.5580580336407374,-0.11105934675688897,0.44621311300391553,0.01890957720211206,0
1.4748184832844486,-0.4521486979846098,-0.5336231957504638,-0.5290811286464617,-0.11141025346422503,0.47328184651378213,0.017796604741392445,0
1.500345220498973,-0.48722811587969533,-0.5287281895178809,-0.5624480328327321,-0.11059767944334951,0.46459845440407943,0.018453501774247115,0
1.4944301283135295,-0.5154423085033978,-0.5366856790885943,-0.5823620109357219,-0.11102872838353196,0.4578506473600151,0.01844692432069837,0
1.4917596163090474,-0.5609079742561844,-0.5388352062259534,-0.4838346087386947,-0.11069500918407885,0.4575413505998167,0.01766990971123051,0
0.13644196896658928,-0.5548082612835359,-0.5374826173207685,-0.5919551484178251,-0.11099140270839658,0.4564543878482531,0.01852260848774683,0
1.4532510016500062,-0.5190744058838688,-0.5358115246811188,-0.526385254135471,-0.11154167497836155,0.44628652083578485,0.018987158799992923,0
1.508105134574331,-0.49855702238604443,-0.5386146748778002,-0.5527510777317596,-0.11076390793018064,0.45989286110010547,0.018454354569635813,0
1.4445713895031087,-0.5165105770309557,-0.5372780806150915,-0.5591324315209352,-0.11112747158313285,0.4496309886161321,0.01871339043602469,0
1.4342032469413406,-0.5274057698533982,-0.538908872376553,-0.5461917269332152,-0.11080177811452252,0.46039647442386067,0.018693891136727456,0
1.4466594188762132,-0.498850008301421,-0.53593137130085,-0.5980379394634545,-0.11099699137163559,0.45674702906130865,0.018507702174444318,0
1.4824623693687673,-0.3756347591555393,-0.533712957313442,-0.597351587709554,-0.11099704101545137,0.4566405492971363,0.018509444963842082,0
1.4322614590207943,-0.3251617376049122,-0.5332345988544104,-0.5700944883798423,-0.11081458273678156,0.4546580243460653,0.018633617100532164,0
1.4274603533082324,-0.3655946573839882,-0.533321880375084,-0.5968913700935062,-0.110995713474511,0.4561678466400866,0.018505511150498383,0
1.4538301295330496,-0.37059185398598954,-0.5295969460928044,-0.5735550021333703,-0.111216575104858,0.4510015654377324,0.018470447566048792,0
1.4295229664539988,-0.20585073927977313,-0.5224699622887364,-0.5923185421959299,-0.11097514315211304,0.45502323429150643,0.018534597122929278,0
0.13677586277039677,-0.5478868412989657,-0.5394237475427368,-0.5873951187636105,-0.11099338278970053,0.4563718737403171,0.0185294877255647,0
1.408608174388507,-0.10884665827894509,-0.5121096988669376,-0.5330971649957057,-0.11126891247645773,0.4270292517916705,0.019994486278561145,0
1.3606823435492243,-0.08210454576718024,-0.5239356660521788,-0.5693827608329785,-0.11067267696814191,0.45105558853350924,0.018627312824412778,0
1.3994916787403873,-0.20264026253462097,-0.5299818917799854,-0.5818424361067962,-0.11090954183173932,0.4645326811445435,0.018588186920807687,0
1.3067946607238021,-0.05773436785598044,-0.5264759074123452,-0.5763685862195339,-0.11078658597762969,0.46060012160321173,0.018521575262277205,0
1.3340117102568465,-0.06966421737638982,-0.5225142775159723,-0.5477742835565225,-0.1101679777254544,0.46680329076374133,0.018460666327935814,0
1.3405363925000213,0.1819346543949655,-0.5347182172418525,-0.5540462089820611,-0.11111567374194135,0.4783284878411483,0.018875615957610798,0
1.2519673385896233,0.13579387051799685,-0.5275096032188898,-0.5528977427309205,-0.1104217526825928,0.45244655591448624,0.018685186322533992,0
1.254553396248196,0.26633428807467674,-0.5283922380330554,-0.5398435717260308,-0.11145494427112353,0.41873210843080355,0.019216216771544583,0
1.2723912641691502,0.27209751539384847,-0.5386555922783087,-0.5686214575820351,-0.11087222998525142,0.4706421956526005,0.01850303293123187,0
1.2373232959595482,0.37255409168890774,-0.5366660277909031,-0.5673938361845146,-0.11088077078554863,0.4802199932625788,0.018362931569175147,0
0.13199122852491443,-0.5509534139152875,-0.5385915325036305,-0.5898162277062898,-0.11098664255178835,0.4564497235364372,0.018524494465484147,0
1.2254035212055223,0.23764597718969344,-0.524066224337764,-0.560721598147476,-0.11123484377566173,0.48262496885266243,0.018061458707865935,0
1.2274702373189446,0.29811171562883765,-0.5305443194828438,-0.5922612369233657,-0.11098299224654198,0.4569020720807266,0.018529906732004255,0
1.2184013636469468,0.19751648159626584,-0.5201215082461631,-0.5571362464686316,-0.1115285024074378,0.4427264180508025,0.018878295924105726,0
1.242485877273858,-0.0840878944107762,-0.5286492027376167,-0.5874718984211188,-0.11092916206371935,0.4618488021929852,0.018509796328154842,0
1.3161071196268423,0.030078005563275886,-0.5384242483176411,-0.5958862497585866,-0.11099395775650155,0.4571932048081771,0.018509276544288134,0
1.3057314799700341,0.0522836491622197,-0.5364932960331542,-0.5766977574926987,-0.11104260284299551,0.4494647175071451,0.018608938126172005,0
1.346180801882464,-0.0306925597922644,-0.5339318746393571,-0.5416497459119866,-0.11157076997592298,0.424633488923752,0.01833345524570992,0
1.3143037679203553,0.10255112294620493,-0.5389778447721307,-0.5730512604906965,-0.11091785664638801,0.4539296024955751,0.018465709818329668,0
1.3172927272392714,0.033708308612280025,-0.5379924471047235,-0.5766769376646144,-0.11092617308998398,0.4686797802219361,0.018562449717483442,0
1.333995688076878,-0.023904040216944072,-0.5387474423183785,-0.5553010480308286,-0.11089806343892708,0.47998004026569324,0.018693909653588622,0
0.1439153219952934,-0.5511452822260596,-0.5355043322907987,-0.5802904046078692,-0.11093286752761702,0.4565911322239457,0.018577103069272842,0
1.4198613388266612,-0.1600623359940942,-0.5380397139277451,-0.5782644114253066,-0.11095276369984348,0.4662796279542893,0.018442727669841327,0
1.4163968801583293,-0.11052423367833936,-0.5345265362423588,-0.5669705567599663,-0.1112151936868233,0.4400457037978327,0.01859737551521729,0
1.408047202258932,-0.22483580453547197,-0.5369169965823151,-0.5535810722267747,-0.11077161277246271,0.47700064128706965,0.018725166220682297,0
1.357948013182189,-0.21354516234925608,-0.5344322262110538,-0.5465319551532742,-0.11059761421132859,0.477317833119324,0.018813620274765214,0
1.4335730009179068,-0.45261686913382976,-0.5397277261726534,-0.5858485254603515,-0.11102014956945935,0.4539669476900103,0.018505917706384194,0
1.492911985939805,-0.3985654095217913,-0.5385386433848648,-0.5983578535926661,-0.1109968975297552,0.4567062064467099,0.018507937295210854,0
1.4411579350703727,-0.4864056250664708,-0.5373008220094462,-0.5173660279512555,-0.11049163175440707,0.46773383249457284,0.01902184293111627,0
1.4857944940776062,-0.5225979807762516,-0.5308055931398644,-0.5898177853073449,-0.11097264444925167,0.4567516197785678,0.018542760760849708,0
1.4779417200765834,-0.47459968457323987,-0.5369587342200062,-0.5830672517090791,-0.1110330944404797,0.45326063301421926,0.01845740450651578,0
1.4628425154949227,-0.5302290596105652,-0.5378903992829572,-0.583539785376139,-0.1109452335389799,0.45441966504933734,0.018508659203374554,0
0.14724774303880506,-0.5524861652418935,-0.5390867127912095,-0.5939051500050818,-0.11099068233428508,0.45682539028547975,0.018509794011637055,0
1.4912419490231377,-0.5314223279179126,-0.5337535617587156,-0.5971932425230799,-0.11099531581445754,0.4565116005990801,0.01850896239305056,0
1.4470162199305312,-0.533592276427192,-0.526921633796057,-0.5932886847137689,-0.11101862421275434,0.45593656829765017,0.018499959670164302,0
1.5239673141791021,-0.5310757949912949,-0.5363073190781831,-0.5917127755458764,-0.11097736576567568,0.457098413366125,0.018508651002635282,0
1.452862327708543,-0.5297345792355388,-0.5326593857840489,-0.5904303277745523,-0.11098175510102837,0.45778771879883506,0.018538577508418447,0
1.4733550836967606,-0.5450503254952801,-0.5311132339303203,-0.5567810266604521,-0.11073994581467982,0.4591142320248722,0.018143299136485082,0
1.476214851528867,-0.5114290747777044,-0.539560016932647,-0.5764627492361778,-0.11096164256939461,0.45969551045439444,0.018554236451977034,0
1.4058083819720302,-0.5132805754306174,-0.539588656328031,-0.5900376880209833,-0.11099424941921877,0.4557848648106838,0.01849472309977459,0
1.4672357832285752,-0.5581583080590397,-0.5325108908017486,-0.5936414253479582,-0.11101230063596862,0.45688715071382585,0.018512341592469478,0
1.4601926195123245,-0.5191897342240309,-0.5394387832620766,-0.5841377367708414,-0.11102896883945451,0.4585471526547473,0.018503963020879415,0
1.459399313380029,-0.4871862081531586,-0.5314103464264883,-0.46129656497127264,-0.10851947840936181,0.4864603166379147,0.017597210207036456,0
0.13889903796251069,-0.5426652358453552,-0.5383586478940917,-0.5973101272709541,-0.11099744162950245,0.45672359913387245,0.018508684686758713,0
1.3883696666288448,-0.46896308321836744,-0.5256515679385724,-0.5923626495075487,-0.11098797507545385,0.45522591065762225,0.018478433328650023,0
1.4514056832422146,-0.5561303177047193,-0.5325848627479783,-0.5872180104457605,-0.11101692839387316,0.45769980876189914,0.018454549514535314,0
1.4408046061893776,-0.5043690280468708,-0.5308917609349059,-0.5485603447998525,-0.11125126108480227,0.46671775499032564,0.017975080676643797,0
1.4721043443609487,-0.5455933410103073,-0.5235776679913022,-0.5886560963134582,-0.11093418478931137,0.45727321655480846,0.01853404383192032,0
1.4553212713884334,-0.5443732777269275,-0.5227402549164871,-0.5752902304649817,-0.11074241867431782,0.45837632604116385,0.01850877950621672,0
1.4877396751403276,-0.5483290722135389,-0.5183711626110772,-0.5916133715383866,-0.11095173273119976,0.4572753468478025,0.01850733128831052,0
1.44990225362529,-0.5344813774281449,-0.5199734381852719,-0.5710822017409442,-0.1107156159415146,0.45973896560310623,0.018299381546006577,0
1.481512275576718,-0.5556487094390755,-0.5230698874679123,-0.5969547461172988,-0.1109933497569815,0.4567736831332396,0.018506219395941038,0
1.475730100580464,-0.5352571620806494,-0.5264230404442339,-0.5965487845738712,-0.1109928748431024,0.45681974891469307,0.01850475528264994,0
1.4505098934041878,-0.5637577697073533,-0.5219124963645674,-0.5809900866115134,-0.1109094651142727,0.4556543489270093,0.018652536604421774,0
0.15441006828101772,-0.541588419741327,-0.5385331112001857,-0.5878667298015169,-0.11101961474600952,0.45564677336397186,0.01849343774916232,0
1.4580568412605386,-0.5213339788274962,-0.5368433332522513,-0.5759467502490135,-0.1108936809348782,0.4529937408370423,0.018552477623303285,0
1.4568462056216416,-0.5443378216342845,-0.5316118962103145,-0.5969662720755667,-0.11099949848532198,0.45663483766132795,0.018506940376941634,0
1.4308258898223738,-0.42598232135784864,-0.5330661793711603,-0.5458692109675106,-0.11072742623947543,0.47103859796989644,0.0180128661959572,0
1.4269885886279017,-0.44421145123110417,-0.529920913938451,-0.5810014089361348,-0.11099243326825735,0.46129513044591636,0.018380554398578868,0
1.3787263322710153,-0.338289855014244,-0.5299995127640705,-0.5761195422440647,-0.11095051611749121,0.4527106350838518,0.01868614396672966,0
1.4102108192249891,-0.30237630638001817,-0.5316540489923135,-0.5790250621029615,-0.11111756661019458,0.45953902172859734,0.018575290417189486,0
1.3803692715217046,-0.06997501552749986,-0.5371316946082478,-0.5881306372378464,-0.11102476636177942,0.4512126619764588,0.01852630926131783,0
1.3732684609224597,-0.15063059892704325,-0.5397400184491012,-0.5960592813285996,-0.1109978947646102,0.4568574319368687,0.018506375937455518,0
1.3347240917637586,-0.17117405243959538,-0.5401598474145746,-0.5959958061346873,-0.11099570376490611,0.45555252771018173,0.018507128736575285,0
1.3389086647718178,0.04605439237126612,-0.5385546875239192,-0.5801075885360752,-0.1110532476126841,0.4601067805474968,0.018483428554779052,0
0.13852065924835832,-0.5544011255975477,-0.5394254081449845,-0.5942640243231658,-0.11099242191439199,0.4570553361721124,0.01851031867881595,0
1.3259616782053851,0.12055588744062883,-0.5354744542720039,-0.5909820418590526,-0.11098241995178836,0.4609589107739932,0.018487856449883808,0
1.3200397349489479,0.14461213281098986,-0.538211378024606,-0.5798576682817496,-0.11093006757489628,0.46646946845870413,0.018497038723173702,0
1.310777647611466,0.14138869455980332,-0.5304428939763517,-0.5738040365331147,-0.11078771069477462,0.4650325807538927,0.01848036847721002,0
1.305912238726221,0.06226971769549208,-0.5256801715368334,-0.5398404603605151,-0.11011739268546065,0.47763810221427433,0.01818346022789681,0
1.3347071240327217,0.018362388831267076,-0.5251801229080801,-0.5869153981300017,-0.11094329232293634,0.45513751161669214,0.018570513165176588,0
1.3025259823512203,0.04327755051949029,-0.5291804713816071,-0.5788046431560879,-0.11095248500268289,0.4486102639439561,0.0186591766924012,0
1.3170517871137915,0.026016952481411,-0.531765725447578,-0.5880907509828214,-0.11105023883180153,0.45061940832880976,0.01851088884819319,0
1.376510734466631,-0.1103646858324666,-0.529664316081865,-0.5758242471669609,-0.11108423499142815,0.4534683640846395,0.018338061569347235,0
1.3647018019589578,-0.25903464798905673,-0.5318358222862759,-0.5831113259370219,-0.11092662242540847,0.4602972984901294,0.018442995211189868,0
1.378953072330408,-0.12829289993210616,-0.5341547905935301,-0.5763838923251515,-0.11092813327822577,0.46253183434692463,0.018384181671544316,0
0.15493461369995515,-0.5449189277266424,-0.5403393661635186,-0.597291392110767,-0.11099665295494247,0.4565774741122099,0.01850820711823912,0
0.15053101483658687,-0.5424104654499989,-0.5398546073371069,-0.5960510322510653,-0.11099626431260379,0.45670476578694724,0.018509562569470894,0
1.3862166948611294,-0.2870667029755889,-0.5394066732744479,-0.5932705159304122,-0.11100394775926851,0.45465335862742684,0.01850764566200458,0
1.4105887912231971,-0.2492671642719183,-0.5403182601201206,-0.5618062054047939,-0.11098319058797436,0.44142332399757633,0.018576923724045145,0
1.4529157940250603,-0.4487181096737139,-0.5370048641497813,-0.5568409168361808,-0.11121657691852346,0.45443665840830494,0.018340112175237035,0
1.4604483532587826,-0.4550135502182446,-0.5374860168524582,-0.5834951503417193,-0.11102639734494821,0.4527957210857018,0.01846133720359682,0
1.447849788671969,-0.5097599299770408,-0.5405087710600994,-0.5790083903710366,-0.11098105104558693,0.4541309086612458,0.018498401033307178,0
1.5007639637523016,-0.4556096179159246,-0.538007205999953,-0.5947664524021478,-0.11099903357254437,0.4558565891252499,0.018513605786010266,0
1.4802071954739437,-0.5329847959318642,-0.5373260485507293,-0.5973663463856785,-0.11099672934008431,0.4565932961657786,0.018508952497535962,0
1.5022913290523965,-0.5350415626836895,-0.5324495470266462,-0.5734478237845255,-0.11113749337112287,0.4598567786794136,0.01837655354233339,0
1.5280169520402545,-0.518990718896066,-0.5381340740222692,-0.5868702548996766,-0.11103061476265398,0.4583837555257226,0.018508083230754035,0
1.526485606638012,-0.5322687229978268,-0.5286199009433818,-0.5173117896863404,-0.11216318224943697,0.46304352264187215,0.01922196204979678,0
0.1516228119909136,-0.5346913045954683,-0.540182025149107,-0.5896472335825004,-0.11098732252896107,0.45645699288023667,0.018509955262976458,0
1.549509696541734,-0.5358486492734926,-0.5377209013773647,-0.5862894480752596,-0.11099111181717483,0.4552078884828492,0.018469591249509327,0
1.4947887238421367,-0.5513836390292624,-0.5229897211829843,-0.5720473854423903,-0.11130455387099591,0.4566976110537346,0.018502556860705396,0
1.5186720669203622,-0.5550617074716083,-0.5024501414733032,-0.5868068639697751,-0.11112364316166305,0.45601478728430683,0.018471410959162552,0
1.5210676092705402,-0.5466619732976891,-0.5349796927937145,-0.5689477072752208,-0.11116057546100522,0.4584414517584936,0.018632206653204583,0
1.5126145141498104,-0.5564070234105799,-0.5150543286474648,-0.5875667679679135,-0.11102658650875884,0.45762745427186313,0.018600026285719967,0
1.4699955180920248,-0.5312957696564301,-0.5366934081764254,-0.4266850848068574,-0.11113862475335282,0.47933307460833086,0.016108367960953864,0
1.5008335459668687,-0.5075387948075264,-0.5322527014129291,-0.5906225549510493,-0.11097870399183779,0.45752578309130626,0.018479441311757317,0
1.4298980649060815,-0.4833770879236264,-0.5373262068028054,-0.3945020135640861,-0.11128052554576905,0.5004292638501434,0.015669834997365687,0
1.4796775334884344,-0.5191113694281864,-0.5365467816354819,-0.5947908723957941,-0.11098942123902994,0.4572355039455525,0.0185088859980108,0
1.4968173952787804,-0.5130173439656985,-0.5329226526879033,-0.5950964888764824,-0.11098867440101116,0.4573170168529065,0.01851166918411158,0
0.15721365844196752,-0.532427538503447,-0.5401206418626316,-0.5897424500061939,-0.11098822603820001,0.45617377520448726,0.0185025847739226,0
1.476893284930622,-0.5170766216162357,-0.524984927155295,-0.5679824712721363,-0.11097877929425708,0.46065919119446525,0.018863395264649144,0
1.4713995016391688,-0.500233111816479,-0.5357949201177156,-0.5398415101655092,-0.11117164890765831,0.4581335842476631,0.019008896745265756,0
1.470903741306037,-0.5357029448894484,-0.5355634681242312,-0.5475251349549359,-0.11103964362862642,0.45045366265396564,0.018070716013173824,0
1.5071791063973607,-0.5583044468771049,-0.5390258103935954,-0.5803933141298006,-0.11098242133653739,0.45784790338876025,0.01855842430685878,0
1.5362547848038668,-0.5050388668931991,-0.5308535042113892,-0.5756751007548842,-0.11083522339427615,0.4612320148987821,0.01842174604193778,0
1.4718731646332381,-0.4819869010751415,-0.5397463808210554,-0.5971498433143446,-0.11099683066715428,0.4564102742432143,0.018508652737482627,0
1.4649249650783536,-0.46868126886874145,-0.5336134599653156,-0.5947763182970952,-0.11099662099048418,0.4559383753338686,0.01851774756941805,0
1.4286720705965628,-0.36921721424858445,-0.5383678450608829,-0.48079236914508605,-0.11183868917416107,0.4906109804224407,0.017891746426932698,0
1.468933716064391,-0.32279714465147175,-0.5383610741053559,-0.5084259908704564,-0.11169123554022614,0.4899810736699573,0.018606917249776825,0
1.492273759670748,-0.4345001861069325,-0.534718380894764,-0.5771371751560647,-0.11094651759547325,0.4616937599244625,0.018389912829542623,0
0.15451658869016133,-0.5328412365288393,-0.5402326929606686,-0.596441034099354,-0.11099596049055532,0.45674512178046034,0.018507629350798267,0
1.4388947089817532,-0.27467555829285545,-0.5376084865060224,-0.5024018557237668,-0.11021040990744878,0.4954332729303698,0.018094857742452973,0
1.5515202122921552,-0.31899855877060795,-0.5341635997576675,-0.5836330282877991,-0.1109506886407434,0.46203481702723614,0.018445335157412302,0
1.5130435436473082,-0.434462182404154,-0.5362218677533398,-0.5943046985638459,-0.11099570016068816,0.45643980038196325,0.018498647531121303,0
1.4362436826578593,-0.27295557267573617,-0.5314242248123187,-0.4019639774033327,-0.10840763113272243,0.5382650962290115,0.014828713940526653,0
1.4494456557840576,-0.3698816964096099,-0.5372753925213903,-0.5862301771402678,-0.11097429438913006,0.45938876846688337,0.018472510500961332,0
1.5231461761346992,-0.47902646069288424,-0.5354298220474348,-0.5784093067887399,-0.1110219199380248,0.4574409268315871,0.01861469913143405,0
1.5138428421153511,-0.5010234677401366,-0.5263565115526692,-0.5903021919399599,-0.11097504314548085,0.45830830356724545,0.01846654812697205,0
1.4929976813977164,-0.48519816983533154,-0.5242334907605158,-0.5857768818682098,-0.11095361477510245,0.45934622774986344,0.01842046891199056,0
1.4890069237330381,-0.39873317873252256,-0.538740908748603,-0.5791762646185833,-0.11095638997459842,0.45596697949075615,0.01855614142939556,0
1.4958934757684201,-0.3846139402009918,-0.5362079390238568,-0.5720641586461277,-0.11107996930548457,0.46517939129938524,0.01837901919752328,0
0.15646389131494157,-0.5278956679777684,-0.5394049388932588,-0.5954597134614098,-0.11099401443743452,0.45654953135104637,0.018508990184355943,0
1.491359278318751,-0.3528584694336875,-0.5390243217930254,-0.5602418590314142,-0.1108566454821439,0.46385115769692925,0.01842458286812563,0
1.5772526170705874,-0.34510757061854613,-0.5375129045475951,-0.5801998971581169,-0.11106109069410296,0.45852008873938893,0.018545615125317882,0
1.511178222403106,-0.3844880939974981,-0.5272450622847081,-0.5854440269515817,-0.11100263757818826,0.4524227777711259,0.01859929007011017,0
1.5876766984697677,-0.4855357552188608,-0.5229938033088857,-0.5516418380925541,-0.11172368504959393,0.4528659591316319,0.018531535383153202,0
1.5734794900871312,-0.5084838049915251,-0.535987239950239,-0.5860863139247506,-0.11101974006340859,0.45550273997261376,0.01846324952061406,0
1.568727307709111,-0.5432768111485017,-0.5396567392498685,-0.5467821344040248,-0.11079588721835223,0.45783505133760316,0.018488885734829364,0
1.6422802097331057,-0.5487304045327439,-0.5360995978747132,-0.5423575194701654,-0.1114770524451849,0.4627507059490528,0.018576919961785763,0
1.6488030875095445,-0.550600109747016,-0.5385133445070208,-0.5921760089036466,-0.11100651387558906,0.4570505601938402,0.018500294514406223,0
1.5919114559202985,-0.5616734842209694,-0.5290990180322763,-0.5811952895636683,-0.11109195243458322,0.45652567079768774,0.018418225147478075,0
1.5828804526835352,-0.5141489024041259,-0.5341170825771038,-0.5666691106187581,-0.11124345312018828,0.46233486685901776,0.01848646133709826,0
0.1409050684404492,-0.5346848619782834,-0.5404274493214686,-0.5967585249919264,-0.11099705557444313,0.45645367968783684,0.018507405746747953,0
1.6139046964270085,-0.5474556801048373,-0.5295803623721981,-0.5688009430242186,-0.1110124409162771,0.46017833816161624,0.01822108073384993,0
1.632036704846589,-0.5017865320646369,-0.5371677784790383,-0.5744726315925075,-0.11099088908363394,0.45179294718919855,0.018390754332126884,0
1.6391512356016689,-0.5200431040512605,-0.5360437387801686,-0.5771492835426237,-0.11110890684736341,0.45335103369050667,0.01848707030179991,0
1.6249390595605933,-0.38512267309119186,-0.53963013667265,-0.5823664923383433,-0.11098235959308697,0.4525161820518767,0.018475956935977658,0
1.6496602771637536,-0.4361455986548281,-0.5363368495740068,-0.5738597129443078,-0.11095213026698744,0.45114693150176666,0.018379828831145525,0
1.6274208049088035,-0.4717017672951866,-0.5313767413718004,-0.5736646252462019,-0.11118151172490408,0.45080000236690393,0.018424658365935768,0
1.533680420384761,-0.4974381509487253,-0.5347599166735677,-0.5956975650550399,-0.1110001762893858,0.45627088153362333,0.018512719341758438,0
1.5238629570768776,-0.3307369048787026,-0.5354762824432278,-0.5804648149712152,-0.1110671131856534,0.4518389083823136,0.018569275692835854,0
1.501147269586565,-0.30368287194894933,-0.5383283363141439,-0.593314169174911,-0.11099207688478195,0.4565659742697397,0.018516038787975128,0
1.5459713333415401,-0.41235364273856034,-0.5381238114426974,-0.5955445320804137,-0.11099442658508558,0.45750371092499026,0.018504611128507976,0
0.16131126876360385,-0.529650980291977,-0.5403881995809926,-0.5957024273392142,-0.1109956235535694,0.4571241376583659,0.018507830821505075,0
1.5531839123131603,-0.4174193882506146,-0.5397388349175566,-0.5606774292450798,-0.11099508921850569,0.4555334340963886,0.018627674900332514,0
1.5467615665637884,-0.3085846455871855,-0.5395579633140716,-0.5146242839733495,-0.11079828349478042,0.48662653474240164,0.018122036616642058,0
1.59050017899723,-0.2336858932438494,-0.5341538035832855,-0.5929591766508812,-0.11098858727466372,0.45735139842643624,0.018523217598554145,0
1.6091904077511456,-0.2786259105386966,-0.5380378878349773,-0.5980776016014622,-0.11099680824698421,0.4565942037202765,0.018508072077360386,0
1.5723657319012347,-0.33741158524081954,-0.5367412141913229,-0.5408317947398922,-0.11112524277529484,0.45701883055940973,0.01895395616515506,0
1.577355712939878,-0.35441827130158243,-0.536817482726602,-0.5219144655306917,-0.11036784286582679,0.4706412396978163,0.01883445369687528,0
1.5871771941173827,-0.36765557254536574,-0.5405821400921181,-0.5650112438053412,-0.11096789078201663,0.46684727825418404,0.018497371783274753,0
1.6476431843239323,-0.43103446785305966,-0.5399169440121201,-0.5862669131037439,-0.11097793181009867,0.4532016194191242,0.018502156971135508,0
1.6275473974086263,-0.4499963184919885,-0.5372460976241951,-0.5106167488790966,-0.11088802214272667,0.48019747951393493,0.017699860233482585,0
1.5330593615146073,-0.4620484481846533,-0.5362189828210766,-0.5927052836863992,-0.11099338103785063,0.4575304516677475,0.018522895192707053,0
0.12292681057725063,-0.5417820163324747,-0.5406680847108101,-0.595735187142209,-0.11099696317777588,0.4566073005514175,0.018507871173417494,0
1.67598768990708,-0.5094578020138643,-0.540178214470285,-0.582519484103131,-0.1109943617451971,0.4593955441202681,0.018531572310310315,0
1.5604108251856015,-0.5294058356702366,-0.5395473552515954,-0.5662467100505572,-0.11106285236400477,0.4605659832000816,0.018427682956887813,0
1.582689067653809,-0.5393107094699363,-0.5393391974629123,-0.4030172644126042,-0.11145308312858712,0.4754326115652048,0.020133954829961533,0
1.6741897359963842,-0.5334093445992545,-0.5311778324297284,-0.5695273819348894,-0.11118189898970282,0.4575151605016611,0.018686811297795827,0
1.6099993120889378,-0.5559287588074435,-0.5317821991448554,-0.5402300218920218,-0.11163189213906932,0.46194117490938086,0.01818143610622571,0
1.6847097076195587,-0.5251686649267815,-0.5167702615784922,-0.5731300422921746,-0.11093733954871238,0.45428590246146894,0.018180531874372255,0
1.70480040653854,-0.5545934316164187,-0.5033070200151143,-0.5883244685420524,-0.11107550206962166,0.455735616353785,0.01843788983318905,0
1.5984547144815469,-0.49814433217758125,-0.5331747894653964,-0.5219890650649437,-0.11162826715803012,0.4599468172823644,0.019262027040096833,0
1.628308956466063,-0.3989312708791918,-0.5246366431034385,-0.4906371274642355,-0.11331427360034843,0.46520370803711686,0.019209144579189288,0
1.6298924448674807,-0.38596941106681876,-0.5334016600691661,-0.5715171924249471,-0.1111959140603624,0.4630863493727642,0.018466969175228994,0
0.1669802647426369,-0.5503851891365179,-0.540340290264459,-0.5946807178970542,-0.1109950145757608,0.456333791779786,0.018509124073303802,0
